id,trial,aAngHG_oHead,aAngHG_oMid,aAngHG_oReach,aAngHGFeed1,aAngHGFeed2,aAngHGFeed3,aAngHGFeed4,aDistReach_1,aDistReach_2,aDistReach_3,aDistReach_4,oAngHGFeed1,oAngHGFeed2,oAngHGFeed3,oAngHGFeed4,oDistReach1,oDistReach2,oDistReach3,oDistReach4,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
24474,1,20.75229137,45.84494808,47.73770507,52.71187212,60.70123297,57.91188253,73.54545713,0.639662004,0.604985456,0.429742777,0.474423399,39.68539772,17.67271788,23.78541056,27.22128653,0.427033524,0.361312353,0.272892811,0.32249163,1,1,1,1,0,0,0,0
24475,1,13.82799031,38.24361252,38.57776463,48.64382109,55.02736923,51.89891243,66.64576104,0.639749405,0.605109048,0.429895201,0.474601666,39.37346436,17.38267796,23.67868543,27.31352386,0.42586971,0.372643994,0.28868948,0.349430306,1,1,1,1,0,0,0,0
24476,1,4.510158819,27.56631468,26.5102748,46.62543498,49.17368428,45.12294885,56.56461931,0.641609355,0.607704535,0.433095646,0.478312962,39.51446187,17.47811892,23.77785138,27.34948786,0.427637968,0.378989672,0.291832458,0.356400384,1,1,1,1,0,0,0,0
24477,1,7.235430658,18.36326222,15.84512717,45.18375219,44.11562385,39.28320802,47.53871872,0.643513495,0.610329574,0.436331254,0.482034705,39.38806182,17.3381054,23.59074634,27.19719721,0.413272629,0.372291236,0.288774453,0.363375745,1,1,1,1,0,0,0,0
24478,1,13.48416113,10.93321654,7.347548538,43.26473527,39.33308732,33.93534464,39.88951464,0.645461161,0.612983532,0.439600871,0.485766354,39.46180918,17.33778979,23.6936276,27.36126512,0.413586268,0.376606213,0.290701773,0.368734866,1,1,1,1,0,0,0,0
24479,1,18.41243537,5.224796713,4.794213049,41.96118331,35.82462081,30.00326733,34.06239172,0.629278559,0.598620463,0.425586963,0.476298357,39.67908579,17.52200346,23.66711428,27.14046891,0.378526366,0.33427195,0.257864797,0.339923949,1,1,1,1,0,0,0,0
24480,1,22.01915928,3.22759781,11.87804122,43.38010912,35.6441121,29.49485663,30.80879245,0.614684315,0.584695697,0.412318339,0.466192387,39.1783115,16.99740314,23.42890583,27.30671204,0.294876702,0.243696008,0.179608584,0.290288801,1,1,1,1,0,0,0,0
24481,1,25.28556989,3.016832202,11.17396937,43.09945494,33.92874582,27.54360135,26.93952487,0.590392168,0.541152498,0.366880697,0.403965198,39.11515508,16.8665053,23.36476105,27.35606778,0.296275012,0.246434367,0.182101993,0.292732963,1,1,1,1,0,0,0,0
24482,1,27.49885106,5.465942842,13.67987439,44.62385584,34.64825169,28.09314788,25.30452899,0.595986014,0.570240288,0.398945025,0.460513665,39.41929553,16.94568475,23.43889316,27.50431366,0.288264154,0.237208324,0.17616478,0.289340905,1,1,1,1,0,0,0,0
24483,1,28.8008595,7.15432341,14.86529369,44.98062067,34.54516062,27.84105406,24.0059119,0.590257902,0.569573026,0.400716056,0.468281981,40.74631325,18.21647919,23.85191847,26.95794241,0.281966687,0.23010117,0.170652614,0.286347642,1,1,1,1,0,0,0,0
24484,1,30.59818297,9.403501852,15.7457778,45.48035594,34.35649984,27.54993263,22.0815915,0.570465426,0.521948981,0.351674818,0.39373827,40.06801816,17.33404474,23.44756208,27.31554148,0.28183302,0.227591527,0.167451909,0.282561686,1,1,1,1,0,0,0,0
24485,1,31.45795738,11.7597954,16.20540514,45.25700932,33.73380327,26.82361998,20.59737039,0.563613268,0.506390344,0.336807049,0.370144477,40.19734719,17.42369257,23.70692159,27.54771608,0.278144462,0.223832054,0.165340237,0.281901091,1,1,1,1,0,0,0,0
24486,1,31.45442728,14.26956163,16.99943846,45.7472756,34.22010165,27.16854642,20.58891822,0.558284561,0.490348036,0.322360513,0.343508567,40.14915312,17.23195194,23.34893314,27.31569055,0.275671144,0.220770179,0.162018209,0.279889841,1,1,1,1,0,0,0,0
24487,1,32.97004008,13.7925422,17.33945944,45.77003183,33.69804579,26.61096144,18.72268704,0.554904099,0.477008514,0.312325077,0.320924961,40.62418289,17.42827571,23.51168593,27.43118829,0.27672583,0.220904042,0.16495626,0.280820482,1,1,1,1,0,0,0,0
24488,1,32.87418615,13.14948269,16.87726043,45.01480619,32.87488006,25.66913782,17.94721192,0.549497039,0.460813002,0.298493527,0.292793532,40.68284966,17.36802852,23.81890056,27.89052904,0.277025437,0.22243777,0.16543749,0.28197442,1,1,1,1,0,0,0,0
24489,1,33.08947479,14.29721978,17.35204208,44.78356591,32.53136998,25.23124323,17.26705691,0.553130029,0.457050436,0.295748436,0.277367608,41.23401321,17.60882583,24.32348358,28.39031658,0.274047787,0.223528241,0.166822507,0.286380104,1,1,1,1,0,0,0,0
24490,1,32.95665736,14.41655904,17.11708989,43.8923478,31.53270281,24.14102811,16.32653765,0.555404911,0.451784014,0.293283639,0.261706092,41.63466634,17.74333786,24.29669972,28.38498953,0.266682634,0.211263621,0.155951157,0.277606571,1,1,1,1,0,0,0,0
24491,1,33.03307887,14.8681147,17.36371033,43.73596494,31.21984924,23.76995939,15.52564832,0.551384663,0.443953119,0.286227999,0.248786942,41.70120193,17.64160121,24.11904334,28.35072043,0.262951808,0.203025817,0.148258368,0.270635486,1,1,1,1,0,0,0,0
24492,1,33.46435736,15.29434871,17.6344335,43.4349253,30.64659581,23.19484324,14.27139118,0.543378581,0.430226597,0.275430923,0.229557775,42.28786386,17.97075363,24.42640686,28.5163836,0.2590322,0.194607107,0.140264179,0.263771815,1,1,1,1,0,0,0,0
24493,1,33.87796414,15.52398632,18.28364372,43.79190227,30.86078801,23.38619214,13.68265648,0.544117581,0.426603251,0.272586361,0.217548076,42.33683464,17.89002273,24.22202231,28.41857483,0.255416433,0.185796577,0.135210215,0.258246924,1,1,1,1,0,0,0,0
24494,1,34.52452706,15.35221443,19.0259068,43.9696276,30.80886027,23.36772838,12.71134741,0.552152439,0.43376472,0.278042805,0.218492369,42.39780794,17.76588931,24.45482329,28.87007281,0.253108172,0.182684859,0.130208174,0.255547875,1,1,1,1,0,0,0,0
24495,1,54.77662522,35.75158387,26.35634911,31.02706762,12.96464316,15.50195021,21.84983132,0.547658206,0.433735151,0.278417775,0.224774018,42.70222161,17.78878207,24.66731787,29.17292746,0.249447057,0.18026195,0.131630267,0.258108333,1,1,1,1,0,0,0,0
24496,1,52.41853941,30.93397335,23.34920362,36.94582377,18.62964782,18.65655065,13.7582697,0.550595007,0.436040006,0.281128173,0.230481274,43.17898049,18.10634523,24.95957848,29.34463709,0.246275707,0.174486832,0.128065968,0.255307774,1,1,1,1,0,0,0,0
24497,1,47.30386615,29.49269851,18.69145815,27.61887657,9.340916698,10.50850258,24.12429444,0.546997768,0.438453909,0.284003619,0.236244218,43.74533853,18.42007844,24.83884044,29.10122206,0.244036297,0.171309614,0.125423192,0.25390107,1,1,1,1,0,0,0,0
24498,1,46.38186038,28.40543659,17.32468824,27.54728885,9.426662781,10.20809951,24.97697114,0.507248369,0.399463574,0.242707825,0.218063682,44.11470724,18.62991587,25.18321397,29.43338279,0.242415478,0.167523017,0.12261884,0.251495813,1,1,1,1,0,0,0,0
24499,1,50.24617902,35.42131094,19.41783644,31.3423895,12.55928584,14.59465776,22.42846393,0.499628824,0.385023122,0.231919492,0.19720813,44.5369295,18.77890011,25.04065008,29.29923463,0.239593395,0.160284588,0.118871401,0.24760993,1,1,1,1,0,0,0,0
24500,1,48.58429946,27.12676972,17.5098716,33.2049031,14.9275128,16.17070312,20.96001352,0.50264283,0.384536047,0.232589727,0.189538004,44.87961176,19.03348437,25.25224285,29.46247852,0.235612558,0.156866733,0.11849027,0.248951758,1,1,1,1,0,0,0,0
24501,1,46.28319148,29.42008115,15.01769914,32.26153438,14.61375098,15.51344697,22.98043996,0.490025399,0.3663341,0.218362622,0.127282066,46.14720803,19.66454571,25.40742903,29.35424741,0.233058657,0.152563567,0.116046873,0.247437044,1,1,1,1,0,0,0,0
24502,1,44.51599321,22.91705054,13.5915676,31.50693843,14.25251799,15.4238799,24.43868105,0.484604528,0.358556735,0.211363268,0.141569796,47.03294454,20.13809856,25.17193505,28.89002262,0.231860706,0.149156237,0.117294316,0.247143426,1,1,1,1,0,0,0,0
24503,1,46.03413236,24.04644749,15.04031288,31.96888723,14.27999086,16.15178677,24.48111668,0.482860644,0.349623132,0.208696697,0.139077274,46.8237276,19.85831871,24.70420971,28.78782799,0.230653842,0.150027452,0.116796363,0.24846811,1,1,1,1,0,0,0,0
24504,1,51.47542112,27.11907904,20.41719205,40.69282347,22.35746003,25.08901133,16.72243483,0.481333234,0.34556386,0.20611383,0.112367916,47.68549909,20.52448243,25.18952888,28.90033811,0.228969147,0.146560493,0.115628624,0.247372566,1,1,1,1,0,0,0,0
24505,1,51.60783014,25.81255022,20.783832,41.05902186,22.80010346,25.85855472,16.96184443,0.480757711,0.340727499,0.206173836,0.10491721,48.19789721,20.72366738,25.42869058,29.16939932,0.226108561,0.145124465,0.115207439,0.248842827,1,1,1,1,0,0,0,0
24506,1,49.58474185,24.06456141,19.27007036,40.42480325,22.77123266,25.47541872,18.95528179,0.481813201,0.336905334,0.208781514,0.098678146,49.01454781,21.04620546,25.19583805,28.99566533,0.223286393,0.143589057,0.113136072,0.249380539,1,1,1,1,0,0,0,0
24507,1,53.47431688,27.77738186,22.12300877,43.00093939,24.69254598,28.68946658,16.53539658,0.477686784,0.332014317,0.204655596,0.09060229,49.58742877,21.32805498,26.04880226,29.63920571,0.221823956,0.138381714,0.112648902,0.247540094,1,1,1,1,0,0,0,0
24508,1,59.00456756,35.26611374,26.28845296,44.8438912,25.60599338,31.57262898,14.39482007,0.481941224,0.334819619,0.209643205,0.097820494,49.60672832,21.29477418,26.57044343,30.24725321,0.222806957,0.135199737,0.110397686,0.243882716,1,1,1,1,0,0,0,0
24509,1,50.88391526,28.83859937,16.92098299,34.03333277,15.37628167,21.35429036,25.57070085,0.482874819,0.334788112,0.197898817,0.067193092,49.82234905,21.44383529,26.75606439,30.35800065,0.219941558,0.128645357,0.109741964,0.242588902,1,1,1,1,0,0,0,0
24510,1,52.31527955,37.41136439,24.8443856,21.05008541,5.070599464,14.52601341,41.59902598,0.475649433,0.3264071,0.191589172,0.057788167,49.54880323,21.12150362,27.09655201,30.91579455,0.218958747,0.136088101,0.105185831,0.24516723,1,1,1,1,0,0,0,0
24511,1,57.96373543,51.30051753,39.88895006,18.74949812,23.13566653,25.13743246,60.97574695,0.474322632,0.317992193,0.196632023,0.035125632,49.79537644,20.9530882,26.49763348,30.50725403,0.216441255,0.131870744,0.105189668,0.245057748,1,1,1,0,0,0,0,0
24512,1,69.08268187,69.50540282,60.00871386,34.85683125,45.94192382,45.44190836,83.49334552,0.466893592,0.310406505,0.189992554,0.027525725,50.64279423,21.08336478,25.41519384,29.59279895,0.211040749,0.124682318,0.107758044,0.247063949,1,1,1,1,0,0,0,0
24513,1,47.50724507,25.27376508,15.73061352,35.63439074,18.82846872,23.83267434,27.84434079,0.462286133,0.306300248,0.185248923,0.025544725,51.06141994,21.06264143,25.02587751,29.38325901,0.208249452,0.124778781,0.107031614,0.24899154,1,1,1,1,0,0,0,0
24514,1,46.17835447,24.26304165,15.26300849,34.62182957,18.24103888,22.90939427,29.8163118,0.458904874,0.302983107,0.182117252,0.023034252,51.22635438,21.13272278,24.3505913,28.7282935,0.204272522,0.125575668,0.10776164,0.252783845,1,1,1,1,0,0,0,0
24515,1,45.72476935,25.20544734,15.72052899,34.15152274,17.70856536,22.51461022,30.91904197,0.458249337,0.302549029,0.181262932,0.023089676,51.60200316,21.21294446,23.13683863,27.59385702,0.201247954,0.126062798,0.107618526,0.255203409,1,1,1,1,0,0,0,0
24516,1,44.5217343,24.69552879,15.03804241,33.01808918,16.91444507,21.4971579,32.76819244,0.457183543,0.301116544,0.180749264,0.021232235,52.06809024,21.38322519,22.29725829,26.8725768,0.198263843,0.125167928,0.107913646,0.257081221,1,1,1,1,0,0,0,0
24517,1,43.1081647,23.21112354,14.01598415,32.5279498,17.04709031,20.98467381,34.32170557,0.457414525,0.301070379,0.181292699,0.020638735,52.75409851,21.93581868,21.99203241,26.17328037,0.193814249,0.121486881,0.109816576,0.259404477,1,1,1,1,0,0,0,0
24518,1,43.13468155,23.50171395,13.89789748,31.62839569,15.99882215,20.11188429,35.33187076,0.458346992,0.301782452,0.182398927,0.020784289,53.26115181,22.06162411,22.25699331,26.41599084,0.19102704,0.118655236,0.1094635,0.259883987,1,1,1,1,0,0,0,0
24519,1,42.84750915,22.59363836,13.27404247,31.02207577,15.61244593,19.53585044,36.10592966,0.458738404,0.301918759,0.183069586,0.020512166,53.86010008,22.3472874,22.52038931,26.54450705,0.186734762,0.113291384,0.111142523,0.26122472,1,1,1,1,0,0,0,0
24520,1,42.25069237,21.85304891,12.35317795,30.29102472,15.22943459,18.78595604,36.90286283,0.4590323,0.302008923,0.18359382,0.020364403,54.35295741,22.6048566,22.71992451,26.53246657,0.183263141,0.108143137,0.113095325,0.262284365,1,1,1,1,0,0,0,0
24521,1,41.74381063,20.82788915,12.01466422,30.3421829,15.53334183,18.74072536,37.33897357,0.459625383,0.302375938,0.184422425,0.02052695,54.78250426,22.79483616,23.06358687,26.65174147,0.179297523,0.103791733,0.116472381,0.264701331,1,1,1,1,0,0,0,0
24522,1,40.48318521,19.7255235,10.01276634,29.2894296,15.12677961,17.70626067,38.63376152,0.460111748,0.302564708,0.185245745,0.020357768,55.29020826,23.12597018,22.96106181,26.35622308,0.17554338,0.096325066,0.122666018,0.267303037,1,1,1,1,0,0,0,0
24523,1,40.47046467,19.49050106,9.788353016,28.93456958,14.5986185,17.33718131,38.77047167,0.460989963,0.303382393,0.186108894,0.020902834,55.42589842,23.08719013,23.6361849,26.91708119,0.174497382,0.092881383,0.123554113,0.267166025,1,1,1,0,0,0,0,0
24524,1,40.24065833,18.86920905,10.61729317,29.39421265,15.06208798,17.62713934,38.67536129,0.461735157,0.303992075,0.186949671,0.021192129,55.83392174,23.19950871,23.94456492,27.03901424,0.17223497,0.092991273,0.123535408,0.26852727,1,1,1,0,0,0,0,0
24525,1,39.48094799,18.36948781,8.993317236,27.64997261,13.65566925,15.83181813,40.33279864,0.461823769,0.30415535,0.186934971,0.021462898,56.26922559,23.38535567,23.9518112,26.94533976,0.169188238,0.088952565,0.127159558,0.270779791,1,1,1,0,0,0,0,0
24526,1,38.93633551,17.88632003,8.255118346,26.90684866,13.10230956,14.9971224,41.17842731,0.462416773,0.304798779,0.18741059,0.022208352,56.40261911,23.32774063,23.88208307,26.86217774,0.168329023,0.086090173,0.128079415,0.270809801,1,1,1,0,0,0,0,0
24527,1,38.39703403,17.25991498,7.189576628,25.9960712,12.52375648,13.98497482,42.14041163,0.462831077,0.305250647,0.187742308,0.02275794,56.4751098,23.2305167,23.98100749,26.96395176,0.16759209,0.081681732,0.129636129,0.270651625,1,1,1,0,0,1,0,0
24528,1,38.1157966,17.23436761,6.390916318,25.37104431,11.88777342,13.3535304,42.65430587,0.463650842,0.306291536,0.188217341,0.024179057,56.34052017,23.03040635,24.03143353,27.02797644,0.167207716,0.078473655,0.131752031,0.271021969,1,1,1,0,0,1,0,0
24529,1,38.79642521,17.28407501,6.509960564,26.07499145,11.9250731,13.86313701,41.92756904,0.463360139,0.306530832,0.187339376,0.025721407,56.52928731,22.93640192,24.02213324,27.05896511,0.167957902,0.071780971,0.134643488,0.270232262,1,1,1,0,0,1,0,0
24530,1,38.39453883,17.68238327,6.061827979,25.94078966,11.79336869,13.62239244,42.18150265,0.462356719,0.305591669,0.18635052,0.025051143,56.28994608,22.73717644,23.51887541,26.70554165,0.168167353,0.06838541,0.136602341,0.270262795,1,1,1,0,0,1,0,0
24531,1,37.40024978,15.83403116,8.496505327,28.40144659,14.69636875,15.44349973,40.68904213,0.461134024,0.304614078,0.184954956,0.024850551,57.00594174,23.15177702,23.70338295,26.58583658,0.166675164,0.068061653,0.137039479,0.271260836,1,1,1,0,0,1,0,0
24532,1,38.2808925,16.85280835,13.73623374,33.80455088,19.77894258,19.82228159,36.9351055,0.460140649,0.304889634,0.182620525,0.028376365,57.00800928,22.9870876,23.68462643,26.5642811,0.166031763,0.065918264,0.139222656,0.272274585,1,1,1,0,0,1,0,0
24533,1,41.75386408,20.93612994,8.030874072,26.05024602,8.216819321,14.06596246,41.27404886,0.458728326,0.305707458,0.178996509,0.035013962,57.19420747,22.85972968,23.98458809,26.79115024,0.165272047,0.064998765,0.140835183,0.273365314,1,1,1,0,0,1,0,0
24534,1,44.60015773,23.86236174,10.8707588,28.09597663,8.580200423,16.59416268,39.01989477,0.457140226,0.306009268,0.175898888,0.041528657,57.39891123,22.91828955,23.95625919,26.69665281,0.16564721,0.063731338,0.141223318,0.273056283,1,1,1,0,0,1,0,0
24535,1,47.21578979,26.48599519,13.78950546,30.52849068,10.16932453,19.19699474,36.89078992,0.455537476,0.307425979,0.172126713,0.051745324,57.96050688,23.24882336,24.55413362,26.93532138,0.162946075,0.060495084,0.144193244,0.275426896,1,1,1,0,0,1,0,0
24536,1,50.26995717,29.38047421,16.81609212,33.1165565,12.33978264,22.08636169,34.73462386,0.443965675,0.305267188,0.155286645,0.07644049,58.04340175,23.25859284,24.20333329,26.58919809,0.163987009,0.058403724,0.14366553,0.274064924,1,1,1,0,0,1,0,0
24537,1,50.33894366,29.50443998,16.79160768,33.56241465,12.68012033,22.25871284,34.86859851,0.441262769,0.309191123,0.150677751,0.095099473,58.48017767,23.39844627,24.32615828,26.56821981,0.163619375,0.056895413,0.145376451,0.274900735,1,1,1,0,0,1,0,0
24538,1,51.36747593,30.87782506,17.87283617,34.32391104,13.23837186,22.87483882,34.76948065,0.440324521,0.311614202,0.149029004,0.100789646,58.97584618,23.6813124,24.40114763,26.45391598,0.163547021,0.057267222,0.144916456,0.274759579,1,1,1,0,0,1,0,0
24539,1,54.20988128,33.22935589,20.42606856,36.49759434,15.24925628,24.98052675,33.50485149,0.443845938,0.315303505,0.152702215,0.100416249,59.20414732,23.5395832,24.95144007,26.90332192,0.163151876,0.057368966,0.144992056,0.275039893,1,1,1,0,0,1,0,0
24540,1,56.40395345,35.31105901,22.41680397,38.09972797,16.82390815,26.63738479,32.80631849,0.444097039,0.316965092,0.152926481,0.100631868,59.28668036,23.55568083,24.99442835,26.90625811,0.162904513,0.056779231,0.145689595,0.275440652,1,1,1,0,0,1,0,0
24541,1,55.22131766,34.31639636,21.29152858,36.92366692,15.57892099,25.27749286,34.0688218,0.446789557,0.316930985,0.155887226,0.101189287,59.32093792,23.53353584,24.89700179,26.83196456,0.162422171,0.05661477,0.145995294,0.275838286,1,1,1,0,0,1,0,0
24542,1,51.86192225,31.26788803,17.82214198,33.07780166,11.63516272,21.31466168,37.98024099,0.446569953,0.316926411,0.155475056,0.099795217,59.42848909,23.65452796,24.35075776,26.37835791,0.162521137,0.057284103,0.145569896,0.27569257,1,1,1,0,0,1,0,0
24543,1,52.44718745,32.01538033,18.4229444,33.29742185,11.87394072,21.5698459,38.22328806,0.444889987,0.316623836,0.153689575,0.100091352,59.5146925,23.6276342,24.49429992,26.50774024,0.1621486,0.057373004,0.14585951,0.276079214,1,1,1,0,0,1,0,0
24544,1,53.26981471,31.87953853,18.69008439,33.23317235,11.89665364,21.4136223,38.93716104,0.442580077,0.317276954,0.151152633,0.0995233,59.89736688,23.85299377,24.77256078,26.63838479,0.162294462,0.05550231,0.146649377,0.276034261,1,1,1,0,0,1,0,0
24545,1,53.86413877,32.4052087,19.3307124,33.97848789,12.53153029,21.80776029,38.62097955,0.442675025,0.316193978,0.151394666,0.099883535,59.97562948,23.88515677,24.86582944,26.72739494,0.161525054,0.05553221,0.147088918,0.276704694,1,1,1,0,0,1,0,0
24546,1,55.16380806,33.88329232,20.56199279,34.00165389,12.97185336,22.37784603,39.90600112,0.442487902,0.316564889,0.151212547,0.099518145,59.91826369,23.77907968,25.08218134,26.99273454,0.162009627,0.056282225,0.145966323,0.275964996,1,1,1,0,0,1,0,0
24547,1,54.66762515,33.52169498,20.25451839,32.98961605,12.22821473,21.69640064,41.19527942,0.441986654,0.315576954,0.150754374,0.099809643,60.0563332,23.79910577,25.23379183,27.12245216,0.161580995,0.056819736,0.145900188,0.276276252,1,1,1,0,0,1,0,0
24548,1,54.73424115,33.78125952,20.39638112,32.59557393,12.15059399,21.66985605,42.19526978,0.439994029,0.314879644,0.148843176,0.099701573,60.15420086,23.76048519,25.44613525,27.33711991,0.161714283,0.056506708,0.146048303,0.2762202,1,1,1,0,0,1,0,0
24549,1,54.21966814,33.12558993,20.02911684,32.64092341,11.91717344,21.26867155,41.81078782,0.440166926,0.315645251,0.149434821,0.099602724,60.26937338,23.79889815,25.4857058,27.38553753,0.161980585,0.056714656,0.145534149,0.275828368,1,1,1,0,0,1,0,0
24550,1,53.53098894,32.32806758,19.32259996,31.47131851,10.87760534,20.21462105,43.03412384,0.439188097,0.31636601,0.149368599,0.098807292,60.25110376,23.61753992,26.49842448,28.23834612,0.162734133,0.057566973,0.143766091,0.27460059,1,1,1,0,0,1,0,0
24551,1,52.73382565,31.9340966,18.63560133,31.18964058,10.12544311,19.52480204,43.19343568,0.438333423,0.317233219,0.149624695,0.098664537,60.02064773,23.50650391,26.27884646,28.15955688,0.161566535,0.058613618,0.143758202,0.27546148,1,1,1,0,0,1,0,0
24552,1,52.96667899,31.93945129,18.82690337,31.88033081,10.57414189,19.8486267,42.59900228,0.434541466,0.312866665,0.144568382,0.09837548,60.20043788,23.64993702,26.43024819,28.25572995,0.161841588,0.058374169,0.143852613,0.275314486,1,1,1,0,0,1,0,0
24553,1,51.98639683,30.51151231,17.97429223,32.22734735,10.38407913,19.23471171,41.46607569,0.433901417,0.313648786,0.144185898,0.098948943,60.27868039,23.75306621,26.48824564,28.32770194,0.161699663,0.058318163,0.144156249,0.275551806,1,1,1,0,0,1,0,0
24554,1,50.58464095,28.26563608,16.89011174,33.982175,11.6278768,18.72148012,38.57795541,0.434847711,0.316121028,0.145570066,0.099323945,60.36342352,23.86770537,26.49186344,28.30287227,0.162495112,0.057141263,0.144407101,0.274999897,1,1,1,0,0,1,0,0
24555,1,50.49851204,27.62171001,18.05312656,37.27431888,15.1459381,19.97436723,34.64739538,0.433110641,0.314427494,0.14394717,0.099153213,60.4411389,23.97108599,26.43500918,28.25447622,0.163394749,0.056950015,0.144262052,0.27438988,1,1,1,0,0,1,0,0
24556,1,54.83388136,34.0592062,20.45732124,32.3482899,12.23207021,21.52479306,43.98917721,0.43381262,0.316018159,0.145527422,0.098502778,60.45268715,23.99625107,26.46460417,28.27834931,0.165114686,0.055336862,0.144530736,0.273239738,1,1,1,0,0,1,0,0
24557,1,54.53684933,33.76424156,19.86685553,31.63785194,11.8928638,21.30320938,44.69091228,0.431940565,0.313173302,0.143396568,0.098974158,60.41154473,24.03298135,26.50793216,28.324437,0.168170709,0.053810126,0.14387323,0.270803884,1,1,1,0,0,1,0,0
24558,1,54.94344558,34.97019637,21.03127819,30.87101561,12.41331775,21.83545862,46.57486862,0.432328845,0.3132358,0.144066742,0.098869072,60.40199863,23.94832983,26.45987733,28.34670906,0.167809595,0.055473498,0.143822696,0.271354279,1,1,1,0,0,1,0,0
24559,1,55.33558883,35.54543355,21.69745909,30.8013234,12.9639008,22.44646041,47.17728857,0.432832441,0.313368059,0.145151559,0.098847405,60.46606051,24.02742737,26.45250486,28.33453152,0.167706142,0.055636613,0.144080712,0.271599086,1,1,1,0,0,1,0,0
24560,1,55.64771649,36.02882917,22.29463462,30.59054029,13.5213885,22.9302718,48.04040813,0.43149054,0.313345245,0.144451193,0.099479387,60.44817844,24.04709425,26.60828839,28.4650828,0.168272833,0.055454204,0.143985226,0.271179926,1,1,1,0,0,1,0,0
24561,1,55.20243365,35.88279403,21.98537127,30.06402489,13.21260923,22.80050422,48.48084656,0.431473421,0.313382827,0.144877471,0.099555069,60.47830868,24.15227792,26.40944588,28.29181238,0.168350313,0.055209972,0.144363366,0.271299019,1,1,1,0,0,1,0,0
24562,1,55.54399249,37.17854341,23.3401814,29.27636405,14.35284149,23.7009841,50.71396147,0.434298438,0.314995225,0.148124119,0.099490393,60.56047603,24.2329199,26.4659495,28.29700909,0.167563512,0.055893975,0.144084989,0.271740908,1,1,1,0,0,1,0,0
24563,1,54.41247862,36.60509935,22.58544331,27.87593959,13.65231378,22.99638259,51.40775841,0.435174054,0.316963756,0.14938537,0.100388421,60.50130733,24.14545855,26.74935936,28.59648338,0.166016945,0.055707227,0.145121518,0.273166369,1,1,1,0,0,1,0,0
24564,1,54.21104454,36.28442882,22.29597279,27.81841542,13.3548383,22.90667889,51.2075508,0.438793999,0.319416077,0.152546321,0.100731381,60.53955158,24.16427727,26.80754633,28.64226265,0.165968087,0.05575958,0.145075992,0.273179062,1,1,1,0,0,1,0,0
24565,1,54.68776417,36.67374574,22.68602795,28.51034259,13.68729667,23.43280898,50.56220662,0.436775343,0.318848714,0.151580034,0.10155276,60.54417718,24.15494451,26.74511259,28.60391815,0.165638356,0.056180546,0.1449093,0.273361294,1,1,1,0,0,1,0,0
24566,1,54.27671413,35.61696314,21.54824477,29.08927007,12.84056495,22.7626152,48.57417315,0.440990909,0.320704726,0.154946754,0.102089703,60.49793269,24.09298477,26.87322179,28.74177782,0.166294588,0.054864123,0.14566834,0.273139051,1,1,1,0,0,1,0,0
24567,1,54.00994268,36.04681757,22.04339529,28.31220299,13.34467245,23.27020769,49.61708504,0.439502185,0.320855884,0.154550426,0.105313962,60.50846252,24.11653615,26.88004986,28.73967895,0.165681986,0.05479842,0.146185661,0.273765607,1,1,1,0,0,1,0,0
24568,1,54.126394,35.80207534,21.81919375,29.21603157,13.30448812,23.26759239,47.77921073,0.439067756,0.32219372,0.155817765,0.111248044,60.54004073,24.12873169,26.93510609,28.77518055,0.165991575,0.054310194,0.146470658,0.273651001,1,1,1,0,0,1,0,0
24569,1,53.55463694,35.82410664,21.84223775,28.2694932,13.35469243,23.49438763,48.91382223,0.438754339,0.323664992,0.157368291,0.117320643,60.49638112,24.10253907,26.90843254,28.77290665,0.165623271,0.053928339,0.14712801,0.274154134,1,1,1,0,0,1,0,0
24570,1,53.14234043,36.46627385,22.50066921,27.14095164,14.0174334,24.17731586,50.75505911,0.438560832,0.32526615,0.159190105,0.123506322,60.52038811,24.11792951,26.99005825,28.81317054,0.164449939,0.054157872,0.147841732,0.275266239,1,1,1,0,0,1,0,0
24571,1,51.76779959,35.48159563,21.53314859,26.00134949,13.1756061,23.50601448,50.83574856,0.43848607,0.326993606,0.161270532,0.12978429,60.55868973,24.09605521,26.98320555,28.79866088,0.16489534,0.053720767,0.147874912,0.274945978,1,1,1,0,0,1,0,0
24572,1,53.50656761,37.16859541,23.22774181,27.91531278,14.86744806,25.3534489,49.8640673,0.438528826,0.328843743,0.163596368,0.136137509,60.55487953,24.11851355,26.8899454,28.71350037,0.165240125,0.053788429,0.147539407,0.274575178,1,1,1,0,0,1,0,0
24573,1,53.95335704,37.724532,23.88958874,28.47869142,15.63576781,26.17059868,49.26328892,0.438687813,0.330812931,0.166154109,0.142551963,60.54736623,24.10712239,26.82617071,28.66271074,0.166103716,0.053497745,0.147287986,0.273886294,1,1,1,0,0,1,0,0
24574,1,55.78038728,39.68062931,25.97623755,30.14472478,17.8233832,28.19302697,48.96880174,0.438961689,0.332897543,0.16893017,0.14901608,60.53589655,24.04745314,26.80951923,28.65567963,0.166421722,0.05332362,0.147370095,0.273718722,1,1,1,0,0,1,0,0
24575,1,56.45168372,41.9424737,28.97849715,29.46873294,20.79876156,30.70708598,53.50569064,0.439349057,0.335093963,0.171911058,0.155520274,60.8346061,24.25473803,26.64189684,28.38445606,0.167630079,0.054293383,0.145833462,0.272356309,1,1,1,0,0,1,0,0
