id,trial,headFront_x,headFront_y,headFront_z,headFront_confidence,neck_x,neck_y,neck_z,neck_confidence,lowerBack_x,lowerBack_y,lowerBack_z,lowerBack_confidence,leftWrist_x,leftWrist_y,leftWrist_z,leftWrist_confidence,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftShoulder_confidence,leftElbow_x,leftElbow_y,leftElbow_z,leftElbow_confidence
4350,16,-382.9347534,-344.9022217,2023.001221,0.001301801,-290.9016724,-351.8236084,1813.874756,0.83718884,-336.4579468,-93.96575928,2259.713623,0.5302378,-386.5697021,-343.1459961,2020.168457,0.001454622,-468.7247009,-316.7080078,1884.362793,0.7547821,-379.1732178,-345.0452881,2029.935547,0.001141469
4351,16,-382.1016235,-343.7763672,2026.918457,0.001283574,-287.5526123,-354.8930054,1813.950684,0.8349744,-337.2104492,-94.45751953,2259.993652,0.5371072,-386.5533447,-342.274231,2023.959595,0.001478385,-467.7097778,-318.4065552,1884.961914,0.7519406,-378.4827881,-344.2684326,2033.721191,0.001123581
4352,16,-382.0296631,-343.6943359,2027.092163,0.00131006,-287.9116211,-355.440979,1814.82373,0.838214,-341.5385132,-96.56390381,2274.451416,0.53698546,-386.5291138,-342.1499634,2024.391602,0.001485455,-468.0393066,-317.2156982,1884.844116,0.75968784,-378.6265869,-344.2279053,2034.074829,0.001145411
4353,16,-380.7478638,-343.0838623,2027.404053,0.001281865,-288.5654297,-354.2848511,1815.092041,0.84088594,-342.0264282,-97.61254883,2275.494141,0.53779835,-385.0697632,-341.5752563,2024.818604,0.001478953,-469.0419922,-317.5284424,1884.69165,0.76154745,-377.208252,-343.708313,2034.642578,0.001116038
4354,16,-380.519165,-345.2042847,2025.257324,0.00124638,-288.2424927,-354.4246216,1816.872192,0.83974695,-338.0323486,-95.05957031,2267.602051,0.5371067,-384.7857056,-343.826355,2022.536499,0.001471538,-469.3605347,-318.0422363,1884.836304,0.7579029,-377.1036377,-346.0625,2032.447998,0.001084937
4355,16,-381.3729248,-343.4306641,2026.734863,0.001261088,-289.9839478,-352.0863037,1814.620972,0.8354278,-337.260376,-95.10473633,2262.751953,0.53256387,-385.7377319,-341.6088867,2024.087891,0.00151795,-468.9216614,-320.1372681,1882.681641,0.760493,-377.6374512,-343.8901367,2033.687988,0.001030246
4356,16,-378.9015503,-343.5405273,2024.34082,0.001231827,-294.8561401,-345.1309204,1813.62085,0.79929084,-341.7658691,-95.29455566,2274.774902,0.54707146,-382.8442993,-341.5310669,2022.344482,0.001549121,-468.5942078,-317.4889526,1881.66748,0.77125573,-374.9810181,-344.0359497,2031.965576,0.001066593
4357,16,-377.539917,-345.8754272,2020.386475,0.001333479,-294.9234619,-345.7474976,1816.74585,0.7940096,-339.8966675,-92.15356445,2268.710205,0.56270766,-381.6119995,-344.369812,2018.365479,0.001480748,-470.3052063,-317.8153687,1884.650513,0.7539689,-374.0622559,-346.7581177,2028.250732,0.001178549
4358,16,-377.8253784,-346.4830322,2021.189209,0.001316817,-294.1317749,-346.2231445,1816.82605,0.8020506,-341.7277222,-94.56005859,2278.635254,0.5564981,-381.777832,-344.9786987,2018.989746,0.001484888,-470.7142334,-317.7105713,1884.236572,0.7557736,-374.2056274,-347.2260742,2029.092285,0.001160348
4359,16,-374.8184814,-346.5026245,2017.774658,0.001305195,-292.8713989,-346.9915161,1819.584839,0.8047163,-340.055481,-92.4486084,2271.243652,0.56320775,-378.5980835,-345.3337402,2015.684814,0.001430368,-468.6872253,-318.906189,1885.865967,0.7636989,-371.4326782,-347.5849609,2025.757813,0.001125929
4360,16,-365.6323853,-354.7885132,2030.678467,0.001257391,-296.2052612,-344.0479736,1819.599609,0.8030186,-345.5463867,-92.25604248,2262.547607,0.5716923,-369.4561768,-353.0337524,2029.378296,0.001532179,-469.1103516,-323.3912354,1885.934082,0.74612194,-362.1486816,-354.8947754,2038.973389,0.001076907
4361,16,-369.0835571,-354.4065552,2026.908203,0.001269586,-294.0616455,-340.2989502,1818.341797,0.8138403,-353.5734863,-94.67437744,2273.545166,0.57448006,-372.7070923,-352.7736816,2025.318359,0.001509439,-468.904541,-324.3920898,1885.275513,0.7596308,-365.2674561,-354.1334229,2035.484863,0.001182258
4362,16,-369.286499,-354.0026855,2027.274048,0.001282834,-292.899292,-338.4597168,1818.302002,0.8119488,-348.1599731,-93.26617432,2272.280518,0.5582336,-372.9251709,-352.380249,2025.686035,0.001488585,-469.1407471,-323.7313843,1885.83667,0.76620847,-365.4641724,-353.7870483,2035.992676,0.001203548
4363,16,-372.5101318,-356.2780762,2022.087646,0.001263705,-294.006958,-338.0661621,1818.165649,0.8082602,-341.5147095,-94.55889893,2278.512695,0.55567914,-375.9080811,-354.9931641,2020.097412,0.001471298,-469.3210754,-325.0599365,1885.748535,0.7757124,-368.3276367,-356.3291626,2030.102539,0.001065568
4364,16,-372.130249,-357.0355835,2017.782227,0.001282172,-293.1466064,-335.989624,1817.421631,0.81023043,-337.9225464,-96.66162109,2280.57959,0.55099267,-375.4825439,-355.9691162,2015.519775,0.001437127,-469.8948975,-326.4697876,1886.054199,0.77523863,-368.138855,-357.1827393,2025.128052,0.001065471
4365,16,-363.0892944,-357.8389893,2025.777832,0.001206116,-292.1659546,-340.8613892,1819.391357,0.79717547,-331.4522705,-93.14953613,2271.475098,0.5785616,-367.5568848,-356.5357666,2023.861084,0.001535809,-472.9710693,-328.1530762,1885.145142,0.7545578,-360.1499634,-358.647522,2032.865967,0.001035082
4366,16,-367.5428467,-359.3477173,2021.556274,0.001292617,-292.0019531,-340.3314209,1819.842285,0.79816645,-332.5049438,-96.46624756,2275.994629,0.56649953,-371.7827148,-358.085022,2019.715332,0.00143675,-470.5042725,-329.8442383,1886.870117,0.7740652,-364.4837646,-359.6182861,2029.165649,0.001071394
4367,16,-366.9175415,-358.005127,2023.082275,0.001291324,-293.6756592,-339.7545776,1819.404175,0.7902492,-333.6986694,-94.20501709,2270.441406,0.577477,-371.2310791,-356.4995728,2021.452637,0.001440178,-470.825531,-329.8262939,1887.379639,0.76982325,-363.7058105,-358.0767822,2030.699463,0.001052773
4368,16,-366.7294922,-357.4785767,2023.57666,0.001288277,-290.4869995,-340.7558594,1820.083008,0.78406346,-333.5332642,-93.95904541,2269.758301,0.5808207,-370.9702759,-356.0718994,2021.773438,0.001430036,-470.2793884,-330.1766968,1887.080444,0.7691633,-363.6188354,-357.6364136,2031.161133,0.00104294
4369,16,-369.9367065,-357.7645874,2017.743164,0.001252512,-292.4483032,-338.5574951,1819.80957,0.78523123,-329.7401123,-97.89141846,2280.433105,0.5696377,-373.8845825,-356.4130249,2015.8125,0.001376179,-470.7527161,-330.7503052,1887.079468,0.7711469,-366.3162231,-357.5870361,2025.202393,0.001018775
4370,16,-361.718811,-359.9674072,2025.955566,0.001241441,-293.6103516,-340.5656128,1819.510254,0.7908264,-335.0629272,-92.8248291,2262.054199,0.60290295,-365.9892578,-358.6243896,2024.02124,0.00138736,-468.9381104,-334.5581665,1887.904297,0.7643812,-358.2294922,-360.3726807,2033.086426,0.001161981
4371,16,-374.2781982,-354.7379761,2016.676514,0.001312503,-287.8462524,-333.6937866,1820.227539,0.76816434,-333.9194946,-101.0888062,2289.371338,0.558855,-377.8275757,-353.6893311,2014.374878,0.001419824,-468.2427063,-323.6906738,1884.599854,0.7862156,-370.5125732,-355.1019897,2023.880493,0.001113026
4372,16,-364.0889282,-359.4723511,2022.393188,0.001239553,-290.0656128,-339.4542847,1820.318848,0.77536994,-333.7525635,-91.86737061,2265.003662,0.59219724,-368.3178711,-357.9297485,2020.5979,0.001473342,-468.3240662,-330.8122559,1886.111816,0.77151597,-360.668396,-359.7800903,2030.13916,0.001149427
4373,16,-366.0443726,-361.2055664,2018.642334,0.001232776,-291.4275513,-338.8424072,1819.514038,0.77616686,-333.161377,-91.27386475,2259.72998,0.5861877,-370.0921021,-359.7540283,2016.566162,0.001384558,-469.3096313,-332.6071167,1887.364502,0.7701196,-362.3530884,-361.3734741,2026.178955,0.001062608
4374,16,-367.9934692,-361.3751221,2016.842041,0.001258162,-290.7631226,-340.6045532,1820.337769,0.7775406,-330.1464233,-93.67333984,2264.282471,0.57710785,-371.8303223,-359.5824585,2015.070068,0.001395713,-467.6978149,-332.2826538,1887.315063,0.7765123,-364.0855713,-361.2944336,2024.537231,0.001053503
4375,16,-369.6866455,-361.302124,2014.000244,0.001270606,-291.3355713,-339.1982422,1819.431885,0.78535306,-329.1497192,-93.27410889,2258.688721,0.5680615,-373.4032593,-359.612854,2012.038818,0.001397573,-468.0280457,-333.2949219,1887.923828,0.77425116,-365.593811,-361.255188,2021.494629,0.001028681
4376,16,-377.0776978,-352.2037354,2012.711548,0.001248722,-290.3272095,-335.2216797,1819.25415,0.78364646,-342.6223145,-95.17907715,2277.437988,0.5654944,-380.9165649,-350.9907227,2010.786377,0.001469017,-468.4676514,-323.4723511,1885.643188,0.7852641,-373.2097778,-352.7965088,2020.133789,0.00107024
4377,16,-368.5385742,-361.2229614,2014.88501,0.001248393,-291.3948364,-340.085022,1819.871582,0.7838069,-329.8025513,-93.64837646,2263.111328,0.5765998,-372.4542847,-359.4933472,2013.019653,0.001385484,-468.8556213,-332.9752197,1887.569702,0.77338153,-364.5057373,-361.2678833,2022.462524,0.001011093
4378,16,-368.1647339,-362.1885376,2015.449463,0.00125619,-290.6324463,-340.5393066,1819.991333,0.7840458,-329.4663086,-94.2769165,2263.714844,0.57167876,-372.085083,-360.5227051,2013.44812,0.001383523,-468.7256775,-333.2547607,1887.48877,0.7736175,-364.1442261,-362.3726807,2022.938477,0.001039824
4379,16,-377.2424316,-353.0487061,2009.931641,0.001216806,-290.6682739,-334.8101196,1818.571655,0.7922706,-334.3455811,-97.17022705,2274.991943,0.54806924,-381.0036621,-352.1101074,2007.53833,0.001484469,-469.312439,-324.8242188,1885.688599,0.7830665,-373.6643677,-354.0509033,2016.753174,0.001056023
4380,16,-377.3013916,-355.199585,2013.540771,0.00129794,-290.4159546,-333.0279541,1818.857666,0.7965491,-336.4655762,-96.31121826,2274.04248,0.55449563,-381.2559204,-354.2839355,2010.881836,0.001455449,-467.2823792,-322.1409912,1884.033813,0.79225963,-374.0751343,-356.2900391,2020.220947,0.001097441
4381,16,-379.0385742,-342.3764038,2015.864746,0.001324429,-291.8203125,-334.6834106,1820.577759,0.8010179,-323.6755981,-97.144104,2289.305908,0.5598968,-383.0576782,-341.2565308,2014.750122,0.001496884,-467.704834,-315.2040405,1885.514282,0.781559,-376.0270386,-344.2866821,2023.435059,0.001166339
4382,16,-379.5379028,-342.2341309,2016.382568,0.001343929,-291.574646,-334.1964111,1820.726074,0.80181783,-325.6030884,-96.54864502,2288.138428,0.55573356,-383.5476685,-341.2358398,2015.183472,0.001517011,-467.9667969,-316.5706177,1885.60083,0.7803762,-376.4515381,-344.1257324,2023.934082,0.001185461
4383,16,-379.8813477,-342.0124512,2018.036865,0.001362503,-290.9766235,-333.925415,1820.905151,0.8017166,-325.6105957,-96.78131104,2288.266113,0.5627989,-384.0314331,-340.9475098,2016.863037,0.00151192,-467.972229,-316.2226563,1885.785522,0.78080165,-376.6780396,-343.918335,2025.615967,0.001205069
4384,16,-379.8538208,-330.7188721,2007.654053,0.001433978,-290.5031128,-335.3441772,1818.321777,0.7722105,-336.09021,-98.80969238,2291.845703,0.5817829,-383.5856323,-330.8255005,2007.356201,0.001550112,-469.1679077,-320.2553711,1885.451782,0.7747629,-376.9256592,-332.8924561,2014.651123,0.00129689
4385,16,-379.5999756,-336.7466431,2013.252686,0.001333281,-289.4627686,-337.5620728,1820.453369,0.81047827,-332.1047363,-98.62329102,2294.885742,0.57032514,-384.0349731,-336.1351318,2012.144775,0.001547477,-469.1452942,-321.7063599,1887.183594,0.7840614,-376.7087402,-338.6947632,2020.995361,0.001202709
4386,16,-385.3945313,-329.1489868,2004.829834,0.001450512,-284.9067383,-337.0637207,1819.943115,0.7644668,-341.135437,-97.83331299,2295.75415,0.57697797,-389.1902466,-328.7202148,2004.564941,0.001521589,-462.1859741,-320.0562134,1884.586914,0.7623351,-381.5690918,-330.7069092,2012.229736,0.001133758
4387,16,-386.0564575,-326.7744751,2002.806885,0.001490494,-284.203186,-338.1071777,1819.902588,0.78447175,-339.8560791,-99.64678955,2299.572754,0.5702845,-389.8518677,-326.2618408,2002.763794,0.001492409,-459.1245422,-320.810791,1884.408447,0.76119196,-382.7853394,-328.1220703,2010.137573,0.001315855
4388,16,-385.9070435,-328.1251831,2002.703369,0.001500578,-284.6226807,-337.4190063,1819.336426,0.77632445,-337.7250366,-97.57922363,2294.587402,0.568464,-389.512146,-327.9193115,2002.616943,0.001539724,-460.0422363,-317.1678467,1883.504517,0.76652145,-382.5839844,-329.9525757,2009.897339,0.001319095
4389,16,-384.3896484,-327.6889648,2003.525391,0.001464731,-284.7949829,-336.5644531,1820.424927,0.77473027,-336.0820923,-96.57244873,2294.927734,0.57264936,-388.0092163,-327.5411987,2003.502686,0.00153003,-459.7185059,-316.4874878,1883.520386,0.77147955,-380.8817749,-329.6203613,2011.053467,0.001279289
4390,16,-384.2533569,-327.9128418,2004.080811,0.001434533,-284.3810425,-336.6159668,1820.2677,0.7841426,-339.7150269,-97.43981934,2295.170898,0.5752602,-387.916748,-327.4830322,2003.964722,0.001526567,-458.9517822,-319.3326416,1884.184326,0.77216804,-380.6541138,-329.3712158,2011.555176,0.001246301
4391,16,-384.9949341,-327.2633057,2003.271729,0.001442447,-286.6318359,-336.1608276,1820.641357,0.76875436,-340.3134155,-97.65344238,2294.247559,0.5684747,-389.0236206,-326.6194458,2002.897095,0.001481603,-460.7016907,-319.3638916,1885.074341,0.7673719,-381.6348877,-328.4972534,2010.466797,0.001255505
4392,16,-385.5245972,-326.9578247,2002.020264,0.001475446,-285.7164307,-335.8201904,1817.847778,0.76955736,-341.9603882,-97.17822266,2293.466797,0.5650824,-389.3677979,-326.6255493,2001.566162,0.001507845,-460.1427002,-319.1194458,1883.931519,0.7705748,-382.1880493,-328.5266724,2008.988281,0.001297255
4393,16,-384.4455566,-327.0238647,2003.619629,0.001453967,-286.538269,-336.2478638,1820.297241,0.7601888,-339.3962402,-96.90856934,2292.958496,0.56640476,-388.5268555,-326.4743652,2003.150146,0.00149779,-461.7893677,-316.1741943,1884.531128,0.7704575,-381.0847778,-328.5286255,2010.902344,0.001205404
4394,16,-383.706543,-326.802124,2005.603394,0.001414223,-286.9385376,-336.977356,1820.321289,0.7519506,-338.8146973,-96.644104,2291.769775,0.56287044,-387.9515381,-326.2525024,2005.07959,0.001514389,-462.2397156,-316.2366333,1884.725708,0.77322215,-380.506897,-328.3432007,2012.94165,0.001123372
4395,16,-385.1061401,-326.9458618,2002.372925,0.001423778,-286.8169556,-336.8532104,1820.495361,0.77060336,-340.6990967,-95.71124268,2288.907227,0.5623806,-389.0714111,-326.4313965,2002.005249,0.001471794,-460.9153442,-322.328125,1885.670654,0.76111484,-381.7923584,-328.0880737,2009.657227,0.001156027
4396,16,-384.3908691,-326.928833,2003.535889,0.001444035,-287.6365967,-335.3208008,1820.069946,0.75046396,-339.9767456,-96.33233643,2290.524902,0.5656639,-388.5581055,-326.5390625,2002.957031,0.001472653,-462.4067993,-318.5606079,1884.889893,0.7669899,-381.2311401,-328.4295044,2010.552002,0.001142486
4397,16,-383.3751221,-328.6339722,2003.084717,0.001428946,-289.2371826,-338.4642334,1820.593506,0.7534587,-338.8001099,-93.66955566,2273.26001,0.55161697,-387.6854248,-328.3145752,2001.854492,0.001488841,-463.5481873,-318.826355,1885.814331,0.7650402,-380.354187,-330.2979736,2009.162842,0.001086535
4398,16,-382.8743286,-327.836731,2004.440186,0.001398317,-288.3862305,-339.6088867,1822.035156,0.7535782,-337.3059082,-93.38842773,2272.616211,0.553858,-387.1633911,-327.3328247,2003.343262,0.001471549,-464.02771,-318.1192627,1886.531982,0.7677141,-379.9303589,-329.2984619,2010.766846,0.00111504
4399,16,-384.5071411,-329.7528076,2006.837036,0.00137911,-290.6199341,-341.8796387,1821.77063,0.774155,-340.3983154,-92.815979,2273.310547,0.56903064,-388.8566284,-329.1940918,2005.652344,0.001475564,-465.0401306,-316.9504395,1887.819946,0.7736853,-381.6234741,-331.2871094,2013.21875,0.001165149
4400,16,-383.0005493,-328.6494751,2004.281982,0.001411074,-286.5495605,-338.3840942,1821.317993,0.7487252,-337.2086182,-94.04962158,2278.451904,0.5620112,-387.3052368,-328.1950073,2003.213135,0.001524406,-462.5091553,-316.8939819,1886.22937,0.76464844,-380.1618042,-330.3773193,2010.825928,0.001140348
4401,16,-383.2769775,-329.1029663,2004.987061,0.001334276,-286.4472656,-336.6085815,1820.859863,0.7447353,-337.859375,-94.60253906,2280.83667,0.57114166,-387.4857178,-328.5697021,2004.018188,0.00150612,-462.3418274,-316.1209106,1886.134399,0.7638262,-380.2907104,-330.8117065,2011.676514,0.001105127
4402,16,-384.1429443,-328.7836304,2005.181641,0.001315293,-287.545105,-337.2005615,1820.912842,0.742672,-336.4793091,-94.27459717,2277.30127,0.5589622,-388.4191284,-328.367981,2004.192383,0.001502135,-462.6595459,-316.0561523,1885.658325,0.76265955,-381.1931152,-330.602417,2011.714111,0.001105657
4403,16,-384.6464844,-328.5515137,2004.375122,0.001320791,-285.401062,-333.7191772,1819.175171,0.7441187,-341.5186157,-96.68237305,2292.585205,0.56676084,-388.8143311,-328.0617676,2003.481201,0.001574949,-460.8928223,-313.2730103,1882.939697,0.76903474,-381.4338989,-330.4050293,2011.150146,0.001153165
4404,16,-378.324707,-333.4356689,2009.040894,0.001435765,-289.3592529,-335.194458,1818.643188,0.78371805,-331.3427124,-97.86169434,2292.953613,0.5748547,-382.9769287,-332.7283936,2008.002075,0.001561983,-467.2792358,-317.4291382,1884.363403,0.77901256,-376.0045166,-335.7381592,2015.587646,0.001303249
4405,16,-377.4508667,-334.5474854,2007.000977,0.001346046,-288.397644,-337.2433472,1819.405518,0.79643553,-329.3596191,-94.60644531,2288.083496,0.5797532,-382.0333862,-333.696106,2006.433594,0.001519357,-469.1477356,-317.6001587,1885.292358,0.7709974,-374.4042358,-336.8009644,2014.145508,0.001210626
4406,16,-377.7456055,-334.776001,2005.064941,0.001304753,-290.6794434,-335.0353394,1817.218262,0.8031316,-329.2836914,-95.33837891,2287.708496,0.5845079,-382.5053101,-334.28302,2004.062988,0.0014926,-471.0499878,-323.1151123,1885.350342,0.7824118,-375.0513306,-336.7294922,2011.806152,0.001162263
4407,16,-376.4931641,-333.3946533,2001.492432,0.001258267,-291.178833,-336.2593384,1816.718628,0.811489,-330.9417725,-92.43011475,2280.234863,0.59134346,-381.1329956,-332.659729,2000.819214,0.001394866,-471.594696,-322.2606812,1885.445557,0.7644204,-373.5985718,-335.2158203,2008.497559,0.001088074
4408,16,-374.4030762,-332.2287598,2001.879883,0.001301897,-291.487854,-335.6555786,1815.960327,0.80785364,-333.9023438,-89.1114502,2269.358887,0.61890817,-378.8626099,-331.4921265,2001.270996,0.00141534,-471.134491,-321.1619263,1884.918945,0.76092273,-371.5095825,-334.2144165,2008.978027,0.001086523
4409,16,-376.994751,-332.6317139,2000.120239,0.001215235,-292.5108643,-335.416626,1815.570435,0.80185264,-333.1103516,-91.93707275,2273.170654,0.6095974,-381.5424194,-331.6361084,1999.570068,0.001404523,-470.8493958,-320.0876465,1884.175537,0.76227915,-374.1835327,-334.2124023,2007.422241,0.001068879
4410,16,-380.9562378,-329.100769,2000.032715,0.001351312,-292.0400391,-333.2193604,1814.404053,0.7684838,-333.9176636,-94.49328613,2281.152588,0.5942638,-385.4031982,-328.5517578,1999.415649,0.001432154,-470.136261,-316.9758301,1882.800781,0.7623653,-377.9907837,-331.1585083,2007.149658,0.001128379
4411,16,-381.3453369,-329.7501221,1999.18457,0.001323231,-292.0582275,-331.9696655,1813.912964,0.7748168,-333.9820557,-94.27581787,2280.736816,0.5937123,-385.8513184,-329.1051636,1998.460938,0.001432288,-469.9171143,-316.2509155,1882.840454,0.76182604,-378.2822266,-331.7501831,2006.329224,0.001098052
4412,16,-381.0587769,-330.3987427,2000.914307,0.001330486,-293.3361206,-331.5352173,1813.779663,0.77603394,-333.7987061,-94.45709229,2280.893311,0.59969294,-385.5884399,-329.6959229,2000.230225,0.001430707,-469.9943237,-317.0198364,1882.89624,0.7672339,-378.1387939,-332.3131714,2008.016968,0.00110319
4413,16,-378.4315186,-341.5178223,2013.199829,0.001310043,-290.8041992,-336.1286621,1820.022217,0.8264107,-324.3521729,-97.56054688,2280.701172,0.5806637,-382.0209961,-340.2449341,2011.977295,0.001442474,-469.1853027,-320.6657104,1886.623047,0.760431,-374.7652588,-342.2885742,2019.943115,0.001152839
4414,16,-378.4547119,-341.5488892,2014.331787,0.001289441,-291.0322876,-335.9689941,1819.762207,0.82218033,-324.3484497,-97.61523438,2280.948242,0.58357644,-382.0870972,-340.2546997,2013.123291,0.001458646,-469.0324707,-320.2872314,1886.585693,0.76387924,-374.7786865,-342.3065796,2021.080322,0.001129683
4415,16,-377.9872437,-341.6785278,2013.269165,0.001287073,-291.7932129,-335.7488403,1819.779663,0.8276782,-325.4753418,-97.55291748,2281.924316,0.58033895,-381.6403809,-340.3187256,2012.166016,0.001432806,-468.8399658,-320.3881836,1887.106934,0.7607281,-374.2554932,-342.3766479,2020.195801,0.001133895
4416,16,-379.8704834,-339.6482544,2011.19397,0.001254584,-293.6203613,-333.0535889,1818.861328,0.83525664,-328.0393677,-94.36199951,2280.104492,0.5692653,-383.7897339,-338.440918,2010.066895,0.00142626,-470.6166687,-322.4939575,1887.95459,0.7608312,-376.5811768,-340.8017578,2017.940674,0.001073454
4417,16,-378.4845581,-342.3405762,2016.107788,0.001206349,-290.600708,-334.312439,1819.933105,0.8166799,-326.0450439,-96.45178223,2285.36084,0.57364756,-382.1677856,-341.0169678,2015.021729,0.001489225,-467.5075989,-319.7319336,1886.535767,0.769672,-375.0043945,-343.0400391,2023.004883,0.001078197
4418,16,-378.5582275,-342.4265747,2015.245361,0.001225165,-290.7949219,-334.1515503,1819.763428,0.8148623,-327.6963501,-97.21453857,2288.116699,0.5689652,-382.4129028,-341.1425171,2014.150024,0.001493687,-467.869812,-320.4264526,1886.604858,0.7673619,-375.2177124,-343.1975098,2022.160645,0.001081951
4419,16,-377.8699951,-342.5133667,2013.844238,0.00126036,-292.2428589,-336.0657959,1819.502686,0.82047844,-325.2640381,-96.57006836,2281.019531,0.57140845,-381.6605225,-341.142395,2012.502075,0.001489789,-469.4490356,-321.612915,1887.023315,0.7639014,-374.3365479,-343.1847534,2020.576416,0.001101037
4420,16,-378.2402954,-342.2965088,2014.326904,0.001260221,-292.345459,-336.3521118,1819.725586,0.82225853,-325.180481,-96.60406494,2280.858887,0.57058704,-381.9818726,-340.8864136,2013.009277,0.001486745,-469.4722595,-321.1975098,1887.145874,0.765795,-374.6472778,-342.9194336,2021.043213,0.001100336
4421,16,-377.7632446,-343.9343872,2015.457886,0.001218972,-292.0123901,-334.6325073,1818.831055,0.81032115,-326.8656616,-95.64276123,2282.213379,0.5691946,-381.5373535,-342.5361328,2014.10022,0.001540361,-468.7404785,-321.2982178,1885.990234,0.7760959,-374.2319946,-344.4282837,2022.479248,0.001060551
4422,16,-377.6623535,-343.0288696,2014.079956,0.001229019,-292.6730347,-336.2402344,1818.537598,0.8183202,-329.0123291,-96.49591064,2284.083008,0.56687945,-381.4187012,-341.6508789,2012.805542,0.001518268,-469.7520447,-321.7988281,1886.56958,0.76804274,-373.8046265,-343.4094238,2021.263916,0.001072604
4423,16,-376.444397,-335.4187012,2003.978394,0.001317318,-288.4661255,-337.171875,1818.65332,0.7867597,-332.7669067,-94.17224121,2287.848389,0.5811448,-381.0321045,-334.6237793,2003.290527,0.001434658,-469.085083,-321.0010986,1885.661987,0.7755707,-373.8120728,-337.1955566,2011.139404,0.001093385
4424,16,-375.4295654,-335.2497559,2005.470703,0.001252954,-290.0009155,-335.8061523,1819.443848,0.79607636,-331.9249268,-94.09307861,2288.04834,0.57294697,-379.9173584,-334.4666748,2004.901367,0.001474187,-469.4450073,-320.3739014,1886.034424,0.7758764,-372.6950684,-337.1048584,2012.58374,0.001110186
4425,16,-378.7207642,-335.4231567,2009.471436,0.001316803,-289.9612427,-337.0527954,1819.98877,0.8232062,-330.8621216,-96.34521484,2292.520996,0.56658965,-382.9628296,-334.5944824,2008.089355,0.001474446,-468.0266113,-322.854126,1886.519043,0.78428143,-376.019104,-337.0202637,2016.587158,0.001154963
4426,16,-377.2644653,-340.7900391,2014.893921,0.001202003,-292.907959,-331.8082886,1817.312866,0.8271697,-328.8919678,-97.67022705,2291.635986,0.55343115,-380.8793945,-340.0360107,2013.077271,0.001496096,-466.6973572,-319.8513184,1884.816772,0.776903,-374.0966797,-342.225769,2021.843262,0.001065059
4427,16,-376.2156982,-337.9003296,2011.510986,0.001246574,-292.0267334,-335.6838989,1819.170898,0.8185695,-329.3389893,-97.59313965,2295.37793,0.5754631,-380.2120361,-336.9807129,2010.098389,0.001524285,-468.7042847,-321.7816162,1886.664551,0.77829003,-373.2493896,-339.5731201,2018.564941,0.001087557
4428,16,-377.2346802,-344.1607666,2014.911743,0.00130772,-293.1089478,-330.1341553,1817.356079,0.8340533,-335.2706909,-99.60784912,2292.727539,0.55459434,-380.7821045,-343.3163452,2012.712158,0.001475547,-465.0728455,-318.2711792,1883.543823,0.78506064,-374.2429199,-345.5396118,2021.329834,0.001111634
4429,16,-379.0863647,-339.3469849,2011.935791,0.00131845,-290.5714722,-334.6799927,1818.602051,0.8162462,-334.4348145,-96.59649658,2291.927246,0.56637174,-383.2681274,-338.8840942,2010.119141,0.001555114,-465.773407,-320.7574463,1886.083008,0.7783394,-376.5761108,-341.0168457,2018.966675,0.001190129
4430,16,-377.4414673,-340.2457275,2012.02002,0.001286035,-289.8049316,-331.1917725,1817.484253,0.8324473,-333.7403564,-95.73693848,2292.024414,0.5577289,-381.3287354,-339.914978,2009.664551,0.00150711,-464.7858582,-315.3300171,1884.056152,0.7795819,-375.0861816,-342.4602661,2018.410278,0.001125136
4431,16,-376.6072388,-341.3964844,2014.943115,0.001303584,-291.8764038,-331.4486694,1816.849609,0.84550077,-334.1102295,-96.86730957,2291.372314,0.5621075,-380.4402466,-340.9173584,2012.508667,0.001479408,-465.442627,-316.0894775,1883.92688,0.7829343,-374.2094727,-343.4868774,2021.302612,0.001145727
4432,16,-377.5922241,-333.0429688,2007.189453,0.001395729,-292.8851318,-336.4274902,1817.835938,0.7866001,-336.6710815,-95.85705566,2289.898682,0.56803113,-381.7880249,-332.3638306,2005.127441,0.001522259,-466.1757813,-318.675293,1885.675537,0.7802053,-375.461853,-334.46875,2013.405884,0.001254204
4433,16,-376.8094482,-334.4071045,2009.387207,0.001426636,-292.0964355,-335.8922119,1817.494995,0.7884855,-337.3835449,-96.12695313,2289.493164,0.5700452,-381.0925903,-333.7173462,2007.242554,0.001564159,-466.3311157,-319.0585938,1885.621216,0.7850449,-374.7675171,-335.8225098,2015.587646,0.001290582
4434,16,-377.6895752,-333.6308594,2008.029541,0.001456415,-292.116333,-335.6274414,1818.589478,0.7806661,-337.8062744,-96.8550415,2289.355957,0.5737324,-382.0909424,-332.8706055,2005.941895,0.001576345,-466.512207,-318.8140259,1885.80835,0.78573424,-375.6566772,-334.986084,2014.421631,0.001322435
4435,16,-379.0383301,-335.3855591,2008.487549,0.001416222,-291.6668091,-335.4182739,1818.015259,0.78615856,-340.6599121,-95.53112793,2283.251953,0.5766007,-383.753418,-334.8391724,2005.979858,0.001604725,-466.7377319,-318.4346924,1884.469238,0.7882613,-377.4355469,-336.7175903,2014.550415,0.001286577
