time_stamp_m,time_stamp_s,id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_neck_x,H_neck_y,H_neck_z,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_lEar_x,H_lEar_y,H_lEar_z,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lHip_x,H_lHip_y,H_lHip_z,H_rEar_x,H_rEar_y,H_rEar_z,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rHip_x,H_rHip_y,H_rHip_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
3.016333333,180.98,9049,17,-49.99603271,-476.8339233,1651.995728,-141.2884521,-332.1920776,1808.369873,-325.1769409,-146.4786377,2284.3125,-168.4628296,-431.1049805,1712.882446,-316.444397,-383.2515259,1869.688232,-214.4802856,-392.2376099,1988.971924,-213.3427734,-391.79953,1987.458008,-432.7877502,-208.4805298,2272.971191,-15.34155273,-389.1685791,1736.600098,-0.223632813,-290.4509888,1904.330078,-180.6950684,-170.5106201,2296.221191,1,1,1,1,0,0,0,0
3.016666667,181,9050,17,-46.79876709,-485.3978882,1656.772705,-142.8388062,-337.480896,1809.138062,-329.1359863,-147.5108643,2281.129395,-168.7409058,-441.6445923,1714.604004,-315.8853149,-395.2236328,1872.91272,-213.9434814,-388.8580322,1992.516113,-212.612915,-388.9156494,1991.158691,-434.5796814,-214.6242676,2269.854004,-14.75689697,-399.7749023,1739.194824,0.31048584,-297.725708,1899.652344,-187.5752563,-170.3314819,2292.314941,1,1,1,1,0,0,0,0
3.017,181.02,9051,17,-53.13439941,-496.62854,1657.258057,-140.5273438,-349.6422729,1810.493286,-327.6092529,-149.0698853,2280.475342,-169.1148682,-452.0172119,1717.614502,-314.1021118,-399.1013794,1873.679443,-214.4297485,-395.2200928,1995.70874,-213.2115479,-395.3130493,1994.52832,-431.6251221,-214.3748779,2265.951904,-14.74176025,-414.4972534,1741.006958,3.936401367,-309.1860352,1898.593994,-185.9980469,-173.694519,2289.761475,1,1,1,1,0,0,0,0
3.017333333,181.04,9052,17,-49.32647705,-508.5973206,1657.063477,-141.796936,-360.6694336,1812.264526,-326.4745483,-151.7443848,2285.811035,-167.9333496,-468.4181213,1718.46582,-307.6642761,-421.6757813,1878.866211,-218.0288086,-419.8887939,1993.086426,-216.5380249,-419.6152954,1991.952637,-432.5098267,-217.8602905,2269.781982,-17.98321533,-423.5966797,1739.696533,7.774780273,-323.2977905,1897.154663,-186.2053223,-186.6546631,2300.09082,1,1,1,1,0,0,0,0
3.017666667,181.06,9053,17,-52.69226074,-533.5084229,1663.32666,-143.7194824,-372.7514038,1814.374512,-324.8950195,-158.6668701,2289.042969,-170.5529175,-484.6491394,1722.643311,-304.5162964,-444.5454102,1885.908936,-220.7790527,-443.1080017,1995.36853,-219.3994751,-442.8401184,1994.65564,-429.3330688,-221.8936768,2272.506348,-19.31646729,-442.4213257,1743.729858,7.863891602,-338.8733521,1898.481445,-185.7979126,-193.7345581,2302.351318,1,1,1,1,0,0,0,0
3.018,181.08,9054,17,-62.12585449,-552.6779175,1662.831665,-139.8007813,-394.9629517,1817.917969,-321.7014771,-160.5169678,2290.535645,-171.928894,-495.1637573,1729.93811,-312.6729126,-439.1661987,1885.981079,-221.4507446,-464.4824219,2009.388916,-219.8863525,-464.4955444,2008.553467,-426.7929382,-218.8978882,2269.331543,-18.47784424,-458.4642944,1747.523926,4.335388184,-353.3737793,1898.804688,-183.1624756,-196.3100586,2306.387207,1,1,1,0,0,0,0,0
3.018333333,181.1,9055,17,-66.18035889,-567.0258179,1665.075439,-141.6968384,-405.6185913,1817.574707,-321.2424316,-160.4035034,2275.840332,-173.2802734,-507.9295654,1727.158936,-314.1514893,-448.7438354,1882.786255,-222.5098877,-468.8590088,1996.768066,-221.1045532,-468.8441772,1996.146484,-422.0239258,-224.0220947,2262.716309,-22.17431641,-469.4959106,1748.745483,3.245239258,-365.5061035,1900.042114,-178.9424438,-189.0079956,2287.705811,1,1,1,0,0,0,0,0
3.018666667,181.12,9056,17,-71.39257813,-579.743103,1669.952515,-141.2805176,-417.1432495,1816.614868,-317.4539795,-162.2077637,2271.898438,-175.6378174,-520.918457,1730.355713,-314.5675964,-457.659729,1881.727173,-217.6082764,-469.6152039,1987.612305,-216.3207397,-469.6940308,1987.241821,-419.5072327,-227.4543457,2258.999268,-24.60565186,-485.6548462,1751.706543,-1.057922363,-377.0374756,1899.254639,-173.9481201,-188.1921387,2284.307373,1,1,1,0,0,0,0,0
3.019,181.14,9057,17,-69.56738281,-596.6092529,1678.606079,-142.3283081,-430.2562866,1818.300537,-320.2938843,-168.3446045,2272.212402,-177.8370361,-536.6712036,1734.776611,-311.8014221,-468.3328247,1886.241089,-221.4346313,-472.3246765,1988.472046,-219.800415,-472.0054932,1987.884399,-421.4982605,-231.2827148,2257.783203,-22.5043335,-506.2161865,1760.240234,7.385620117,-397.5224609,1900.827881,-175.8302002,-197.5106812,2285.135254,1,1,1,0,0,0,0,0
3.019333333,181.16,9058,17,-67.18334961,-612.4974365,1681.158691,-143.3471069,-440.7260132,1822.015259,-315.5202026,-169.8244629,2271.31665,-179.2677002,-549.0004883,1736.391357,-310.9846191,-468.3886108,1890.398071,-208.2027283,-477.2110596,1996.919312,-206.9882813,-477.2867126,1996.560303,-419.6654053,-232.5964355,2255.707275,-27.60131836,-518.0552368,1758.66748,2.964172363,-399.9776001,1899.095337,-171.0836182,-194.9987793,2288.639648,1,1,1,0,0,0,0,0
3.019666667,181.18,9059,17,-70.91479492,-626.6757813,1684.704834,-143.5236206,-455.4760742,1825.702759,-315.4032593,-175.7889404,2276.311523,-183.2079468,-560.9098511,1740.843262,-313.6147461,-482.3014526,1891.775513,-211.2116699,-490.8755493,2000.845947,-210.045166,-491.0460815,2000.896606,-422.3223877,-241.684082,2257.073242,-30.11547852,-533.6885376,1763.035645,4.990722656,-414.7932739,1902.491089,-172.5908203,-195.3452148,2286.865234,1,1,1,0,0,0,1,0
3.02,181.2,9060,17,-75.81732178,-638.032959,1685.05249,-148.5704956,-468.65802,1824.955444,-318.2916565,-174.7522583,2261.262207,-190.5429688,-576.9488525,1740.295166,-315.7347717,-493.414978,1893.790283,-212.4751892,-496.3850708,1987.127686,-211.4653625,-496.2392273,1986.80542,-422.9699707,-245.1912842,2249.325195,-29.38543701,-551.3189697,1768.87793,3.750366211,-434.9824219,1907.704224,-176.5634155,-196.0783691,2275.950928,1,1,1,0,0,0,1,0
3.020333333,181.22,9061,17,-75.51000977,-650.4870605,1689.156006,-150.0102539,-483.8682861,1829.600586,-318.3805542,-177.7570801,2256.810303,-189.6751709,-592.4052734,1743.723877,-312.6972656,-514.5543213,1897.277466,-221.5611572,-496.896698,1990.076416,-220.37854,-496.8707886,1990.266846,-426.2452393,-252.9273682,2249.84082,-35.1416626,-568.5438843,1774.991699,1.681396484,-447.6850586,1908.046875,-176.0583496,-197.3011475,2272.282471,1,1,1,0,0,0,1,0
3.020666667,181.24,9062,17,-78.67382813,-661.3461914,1691.896729,-151.088501,-500.8274536,1836.157471,-319.671875,-184.8630981,2252.624756,-190.5643921,-606.3215942,1749.800537,-306.0771179,-528.0977783,1907.664185,-227.0939941,-511.854187,1974.510498,-226.0068359,-511.7548218,1975.267578,-430.7046204,-259.1600342,2249.6604,-39.83666992,-583.1030884,1779.873535,-1.930664063,-464.5958252,1907.654297,-170.2886353,-205.1530151,2270.019043,1,1,1,0,0,0,1,0
3.021,181.26,9063,17,-77.73565674,-673.5506592,1694.64917,-152.5605469,-508.1200562,1834.92981,-323.307373,-191.718811,2259.418213,-191.696167,-618.8930054,1751.937134,-311.0762634,-540.3259277,1905.528809,-224.8525391,-509.2443237,1978.829712,-224.0995483,-508.9810791,1979.442627,-429.7069702,-263.8704834,2249.453369,-40.35321045,-593.5508423,1779.859741,-3.612854004,-476.5322876,1910.440674,-174.8284912,-207.1377563,2273.73999,1,1,1,0,0,0,1,0
3.021333333,181.28,9064,17,-83.20861816,-694.6378174,1703.835693,-149.6369629,-526.401062,1834.763794,-323.4642029,-195.3048096,2264.336426,-196.1950684,-630.1921387,1753.766846,-308.9064331,-550.0673828,1905.081055,-223.8617859,-525.3988037,2001.615723,-222.8442688,-525.3591919,2002.416382,-433.5434875,-266.3256836,2251.92334,-37.99194336,-608.5706787,1779.317749,-3.512573242,-487.8124084,1915.734619,-177.9214478,-206.3832397,2274.814941,1,1,1,0,0,0,1,0
3.021666667,181.3,9065,17,-83.2555542,-705.2561035,1705.170166,-151.6171875,-535.2766113,1834.798096,-327.5184326,-203.1528931,2263.400391,-196.8182373,-643.1830444,1754.5979,-311.7184448,-566.0515137,1906.626709,-224.1367188,-538.828125,1998.293335,-223.0450439,-538.9272461,1999.383911,-439.1765137,-279.760498,2251.858398,-40.90686035,-615.6261597,1780.158936,-6.682983398,-500.128479,1916.325684,-182.3967285,-206.6344604,2273.377441,1,1,1,0,0,0,1,0
3.022,181.32,9066,17,-85.84307861,-724.0869141,1705.433838,-149.2883911,-542.90625,1830.986206,-330.8286743,-207.6450195,2256.824219,-197.085022,-660.7398682,1756.827881,-315.7711487,-577.9470215,1902.334229,-223.5043335,-542.0083618,1992.330811,-222.0025024,-541.7488403,1992.835938,-437.8031006,-281.7206421,2240.012939,-40.92272949,-626.9025879,1779.084961,-6.242797852,-505.8726807,1912.917969,-183.8057861,-213.5484619,2268.192871,1,1,1,0,0,0,1,0
3.022333333,181.34,9067,17,-86.31494141,-736.2026367,1706.749878,-150.0522461,-548.7167969,1825.265503,-328.7438049,-209.993042,2248.893066,-194.9157715,-667.7498779,1758.144653,-314.9328613,-582.0457764,1899.349854,-220.3781433,-538.9070435,1993.042847,-219.0689087,-538.727478,1993.187744,-431.8527527,-280.9942627,2228.934814,-42.56451416,-634.8249512,1778.262451,-5.930175781,-511.5265808,1911.838013,-181.6990967,-220.4365845,2266.724121,1,1,1,0,0,0,1,0
3.022666667,181.36,9068,17,-86.95471191,-750.3403931,1707.359863,-149.5653076,-559.6046143,1829.516479,-333.694397,-215.02771,2245.268799,-196.3804321,-680.5064087,1760.842041,-313.7468872,-592.2164917,1898.349609,-231.3288269,-550.8754272,1998.756104,-229.7869873,-550.7814941,1998.893555,-438.3989868,-292.0167847,2227.889648,-42.519104,-651.7001953,1782.770752,-6.267456055,-515.2919312,1913.122314,-185.4035645,-218.7572021,2258.979004,1,1,1,0,0,0,1,0
3.023,181.38,9069,17,-88.22827148,-760.079895,1707.126343,-151.1515503,-566.4659424,1826.289917,-332.91745,-216.0440674,2228.272705,-199.180603,-687.6772461,1759.049805,-311.4208679,-600.5200195,1898.53833,-230.8353271,-557.0949097,2000.913574,-229.4082642,-556.8189697,2001.196045,-438.0537415,-294.9187012,2222.037109,-43.18988037,-659.3667603,1780.026367,-6.838012695,-522.2391357,1913.85437,-192.7524414,-216.5128174,2244.960449,1,1,1,0,0,0,1,0
3.023333333,181.4,9070,17,-94.91455078,-763.8928833,1701.908447,-151.0679932,-578.9567871,1822.316772,-334.0707397,-220.3790283,2231.299316,-199.473938,-696.7525635,1759.1073,-315.9934692,-609.8195801,1897.076416,-223.5103149,-550.3568115,1981.712158,-222.0756836,-550.3045654,1982.017334,-439.9697266,-298.2156982,2215.589111,-43.04876709,-666.6461792,1779.416992,-9.621520996,-524.2056885,1908.751221,-188.9903564,-222.7383423,2243.210693,1,1,1,0,0,0,1,0
3.023666667,181.42,9071,17,-95.41381836,-773.9030762,1701.632324,-155.461853,-581.7723389,1816.303223,-334.5838013,-225.210083,2216.577637,-201.675354,-703.9394531,1758.515991,-316.7810669,-620.2711182,1896.324097,-221.6918335,-562.2658691,1980.24585,-220.1903076,-561.9689941,1980.632568,-439.4179077,-304.1046143,2208.479248,-44.81115723,-676.5553589,1779.59314,-8.772644043,-526.7606812,1902.081421,-191.4536133,-228.7006836,2237.200195,1,1,1,0,0,0,1,0
3.024,181.44,9072,17,-96.35455322,-783.0412598,1701.740723,-155.5307617,-589.0944824,1817.113037,-332.510376,-230.6778564,2216.081543,-201.8254395,-711.4311523,1760.780762,-315.3211975,-624.4825439,1893.31958,-225.7462158,-561.3899536,1979.835205,-224.2980957,-561.032959,1980.185913,-436.8919678,-309.3179932,2205.591309,-47.23712158,-685.315918,1776.799561,-6.651245117,-530.6240845,1900.476807,-190.8356934,-231.0731201,2234.823242,1,1,1,0,0,0,1,0
3.024333333,181.46,9073,17,-97.86071777,-787.4407959,1696.754639,-153.0162964,-601.6231079,1816.954468,-337.049408,-236.9033203,2211.097656,-203.1282349,-717.5220947,1756.538574,-317.340271,-634.8442383,1892.070313,-233.5665283,-572.6756592,1977.211548,-232.0697632,-572.364624,1977.216553,-438.6670837,-314.5479126,2201.713623,-44.72607422,-695.0297852,1776.477295,-7.706359863,-534.0583496,1899.741211,-195.7244263,-237.3619385,2232.98291,1,1,1,0,0,0,1,0
3.024666667,181.48,9074,17,-95.26318359,-795.9500732,1700.134521,-154.7158203,-604.8982544,1812.464844,-335.5449524,-231.3908691,2199.500977,-203.1970215,-721.1401367,1758.176758,-315.7637939,-639.1792603,1890.501709,-230.7225342,-570.7728882,1973.672974,-229.2978516,-570.5315552,1974.002441,-433.6878967,-310.7501221,2194.360596,-46.83459473,-699.0594482,1775.17041,-4.766906738,-536.2693481,1899.801392,-194.9778442,-230.9816895,2220.96167,1,1,1,0,0,0,1,0
3.025,181.5,9075,17,-95.03674316,-802.6241455,1697.074707,-151.9951172,-612.3945313,1812.601196,-339.6549377,-237.0769043,2197.195801,-203.3555908,-732.4836426,1754.038086,-313.9494019,-642.3662109,1886.277588,-223.8357544,-587.2435303,1976.008179,-222.4657593,-586.6538696,1976.32373,-439.452179,-317.164978,2187.26123,-47.09875488,-706.6951904,1771.427612,-4.569335938,-539.4939575,1895.517822,-199.6159668,-235.6743164,2209.387695,1,1,1,0,0,0,1,0
3.025333333,181.52,9076,17,-94.89465332,-804.5656738,1695.43689,-148.7852173,-617.2443848,1812.615723,-339.3896179,-243.460022,2197.853027,-202.432373,-734.7545776,1753.162842,-312.0567322,-646.0830078,1886.90564,-223.8810425,-585.5708618,1973.930908,-222.5169678,-584.9909668,1974.424805,-439.9761963,-319.1618042,2186.70166,-47.34790039,-711.2686157,1769.315918,-2.208190918,-545.9619141,1901.583008,-200.5083008,-239.632019,2207.96582,1,1,1,0,0,0,1,0
3.025666667,181.54,9077,17,-95.89697266,-806.4078369,1694.877197,-148.9051514,-623.1375732,1812.998047,-340.5015869,-242.5194702,2191.726563,-202.8203125,-737.5029297,1755.135254,-309.0724487,-644.2821655,1884.434814,-222.3303223,-585.7733154,1973.700195,-221.034668,-585.2125244,1974.129883,-439.453125,-320.057373,2182.170654,-48.09521484,-713.3922119,1766.479126,-2.295349121,-551.2243652,1903.144653,-203.9981689,-235.003418,2203.659912,1,1,1,0,0,0,1,0
3.026,181.56,9078,17,-94.04309082,-812.1159058,1695.788574,-152.5352173,-631.0351563,1806.1073,-340.4278564,-241.7005615,2188.056152,-201.5284424,-744.4794312,1754.819458,-311.8399048,-654.6778564,1885.410034,-215.8684082,-583.1591797,1965.91333,-214.2047729,-582.4544678,1966.386475,-443.8587036,-324.0213623,2180.489502,-49.38049316,-720.8044434,1771.425415,-16.43902588,-567.7670898,1886.234863,-201.1223145,-242.4040527,2201.349609,1,1,1,0,0,0,1,0
3.026333333,181.58,9079,17,-93.37969971,-814.5330811,1694.092285,-152.4626465,-634.3595581,1804.022949,-341.6945801,-244.2264404,2186.983887,-201.0628662,-748.1925659,1755.016602,-309.028656,-654.0787354,1882.094238,-217.5509644,-581.6789551,1968.985596,-216.0456543,-581.2945557,1969.075684,-447.0869141,-329.0199585,2184.837646,-49.73522949,-725.2890015,1772.259644,-17.34954834,-573.4595947,1886.03418,-204.0727539,-239.7229004,2196.060547,1,1,1,0,0,0,1,0
3.026666667,181.6,9080,17,-93.19677734,-818.6725464,1694.94812,-152.2619019,-639.7747803,1805.442139,-339.3756409,-246.6063232,2185.548096,-202.1345825,-753.2608643,1756.106201,-310.7036743,-657.5171509,1882.424561,-217.4053955,-581.3898315,1967.937378,-215.6881104,-581.1699829,1967.925781,-442.9289856,-328.5064697,2181.9104,-49.30236816,-731.4291992,1774.586182,-16.55621338,-577.1982422,1887.650757,-203.237854,-242.5079956,2194.649902,1,1,1,0,0,0,1,0
3.027,181.62,9081,17,-91.31176758,-822.319397,1697.375732,-154.0905151,-642.6730957,1805.432861,-340.3461914,-245.8238525,2180.138184,-202.5012207,-756.8963013,1758.84082,-309.610199,-660.2042236,1884.11731,-212.9810791,-582.2414551,1969.915039,-211.2478638,-582.1786499,1969.810059,-445.0933228,-330.3037109,2179.708984,-53.10797119,-738.3642578,1783.56665,-18.36077881,-580.5994873,1887.749023,-201.9470825,-246.6853027,2188.148926,1,1,1,0,0,0,1,0
3.027333333,181.64,9082,17,-88.56768799,-828.2595215,1699.523071,-154.8297729,-642.0203857,1801.844727,-338.3413696,-247.87854,2183.061279,-202.4089966,-759.4428711,1760.347168,-312.2650146,-664.2906494,1884.826782,-213.0362549,-583.7880249,1965.914063,-211.3525391,-583.6883545,1966.104858,-445.00177,-331.9436035,2182.294922,-51.90057373,-739.8059082,1782.963867,-17.49682617,-578.7125244,1886.431885,-196.7241821,-251.5093994,2195.426025,1,1,1,0,0,0,1,0
3.027666667,181.66,9083,17,-88.07067871,-834.3052979,1702.460693,-153.6171875,-645.854248,1803.991943,-337.8309631,-248.9411621,2183.110352,-202.1397705,-764.1427002,1761.411499,-308.97995,-665.0669556,1884.755249,-212.0217285,-583.8105469,1966.106689,-210.3774414,-583.6002197,1966.16748,-441.6813354,-329.1741333,2180.2146,-52.66943359,-745.3862305,1786.205566,-17.72436523,-584.2872314,1888.510376,-196.9095459,-255.2423096,2194.452148,1,1,1,0,0,0,1,0
3.028,181.68,9084,17,-88.12402344,-837.5906982,1704.502563,-156.0496826,-645.3380737,1802.310303,-335.8546753,-248.9665527,2178.428955,-202.2272949,-766.8108521,1764.262207,-309.6569824,-668.4492188,1885.785034,-209.9561157,-586.1696167,1964.531738,-208.3771362,-585.8799438,1964.601929,-438.6515503,-327.2019043,2173.806641,-51.67340088,-747.5283203,1788.484131,-16.50866699,-585.0577393,1888.587402,-197.0855713,-255.1288452,2190.769043,1,1,1,0,0,0,1,0
3.028333333,181.7,9085,17,-94.49230957,-836.4500732,1703.706177,-158.355835,-653.1954956,1805.126831,-340.3869019,-254.5628052,2180.081543,-204.2182617,-769.211792,1763.539673,-311.9647827,-670.7885742,1886.381592,-216.8275757,-592.8237305,1969.571777,-215.112793,-592.5874634,1969.75061,-446.7858887,-338.4328613,2180.334473,-54.19494629,-751.5139771,1789.858887,-18.25494385,-592.4577026,1889.717773,-198.9880371,-253.2463379,2191.105957,1,1,1,0,0,0,1,0
3.028666667,181.72,9086,17,-93.62200928,-836.9199829,1704.254883,-157.7591553,-655.3549805,1807.040894,-340.9662476,-255.6895752,2178.867188,-202.4448242,-771.8544312,1764.560913,-318.3577271,-680.6781006,1891.744751,-211.6253662,-598.572876,1967.768066,-210.0686646,-598.0606689,1968.338257,-446.4335632,-337.3813477,2178.397705,-52.61279297,-754.6478271,1790.783691,-16.94946289,-595.3900146,1891.888672,-198.756958,-257.3162842,2189.994141,1,1,1,0,0,0,1,0
3.029,181.74,9087,17,-95.64654541,-843.7960815,1707.950562,-157.6885986,-658.5820313,1808.973999,-338.3065186,-253.5220337,2177.606934,-203.6914063,-774.6922607,1767.575317,-310.6470032,-674.3520508,1889.128052,-212.7733154,-597.3896484,1967.928711,-211.2541504,-596.8395386,1968.454102,-441.8462524,-335.1640015,2174.083252,-53.54492188,-758.2735596,1791.432617,-20.09985352,-593.4716797,1890.512085,-201.2799683,-250.9063721,2189.127686,1,1,1,0,0,0,1,0
3.029333333,181.76,9088,17,-95.28344727,-848.3840332,1712.468872,-157.0141602,-659.142395,1808.538696,-343.7782898,-255.9541016,2178.609375,-202.6274414,-777.5540161,1771.718262,-313.0465698,-676.8138428,1890.099365,-212.8568115,-598.1825562,1969.915039,-211.4152222,-597.6346436,1970.186157,-449.3433533,-340.2980347,2177.906738,-52.64324951,-759.6883545,1794.118652,-19.1484375,-596.501709,1892.591553,-204.1201172,-249.1397705,2184.857422,1,1,1,0,0,0,1,0
3.029666667,181.78,9089,17,-93.14569092,-850.0302734,1716.571899,-158.6075439,-658.6963501,1808.506348,-343.1665039,-259.3387451,2183.850586,-203.9500732,-779.0054932,1771.842529,-309.9874878,-673.1677246,1890.034912,-220.3635864,-602.5758057,1973.273804,-219.1594238,-602.5425415,1973.288696,-440.6105957,-337.0733643,2171.101074,-54.71154785,-759.5720825,1796.070068,-19.94116211,-597.6867065,1894.491211,-201.1743774,-254.9526367,2196.05957,1,1,1,0,0,0,1,0
3.03,181.8,9090,17,-90.31365967,-856.8660889,1724.793579,-158.9506226,-660.2327881,1811.380859,-336.3655396,-254.4291382,2181.107422,-204.3763428,-780.1746826,1775.029663,-311.1340942,-676.5882568,1893.514648,-223.0786133,-600.8431396,1975.220703,-221.895752,-600.9723511,1975.372559,-436.025177,-331.7919922,2169.766602,-55.75439453,-762.4924316,1802.021484,-18.79553223,-597.0369263,1894.976807,-195.9769287,-256.5581055,2192.482178,1,1,1,0,0,0,1,0
3.030333333,181.82,9091,17,-89.0526123,-859.8312378,1728.493652,-159.37146,-660.7148438,1812.471191,-339.534729,-256.739624,2181.947266,-203.319458,-782.1588135,1776.501343,-313.0396118,-677.229126,1895.038696,-220.541626,-605.2854004,1970.172119,-219.6141357,-605.1382446,1970.802734,-436.7521667,-334.3446655,2169.827148,-56.08044434,-763.1650391,1804.842163,-17.99926758,-598.0941162,1897.016602,-199.3782959,-252.8138428,2196.660645,1,1,1,0,0,0,1,0
3.030666667,181.84,9092,17,-90.94543457,-854.5379639,1725.222656,-157.9487305,-659.083252,1813.137207,-337.5517578,-254.1451416,2186.993164,-205.8218384,-781.7176514,1776.854492,-309.985321,-671.9819336,1896.214722,-230.3756104,-602.8498535,1981.445313,-229.0489502,-602.9389038,1981.696045,-437.3023376,-334.578064,2180.541748,-56.11730957,-760.763916,1801.573242,-19.33691406,-602.6790771,1902.283447,-196.1468506,-257.0882568,2202.758057,1,1,1,0,0,0,1,0
3.031,181.86,9093,17,-92.73065186,-859.0107422,1729.891846,-158.8346558,-660.8653564,1815.656982,-336.3396912,-254.0914307,2187.338867,-207.5093994,-782.1202393,1780.029785,-310.7702942,-673.2407227,1898.055054,-229.1694946,-601.3947144,1981.782837,-227.918457,-601.4516602,1982.22937,-436.2156982,-333.1837158,2179.855713,-57.29315186,-763.7642822,1806.87915,-19.07580566,-602.2843628,1903.23645,-196.4269409,-254.5479736,2199.369385,1,1,1,0,0,0,1,0
3.031333333,181.88,9094,17,-91.30126953,-860.9943848,1732.807617,-159.3399048,-661.8499756,1817.366455,-336.7941284,-256.682373,2189.359375,-205.7467041,-784.869873,1781.436157,-314.0227051,-672.8851318,1896.817627,-228.0445557,-606.8276367,1978.828979,-226.7896118,-606.7099609,1979.223877,-438.2829895,-335.7092896,2180.460205,-58.3503418,-762.0907593,1805.804321,-18.5994873,-601.4578857,1904.621094,-194.4611816,-255.6586914,2204.746338,1,1,1,0,0,0,1,0
3.031666667,181.9,9095,17,-89.13909912,-862.7341919,1735.355591,-159.3295898,-661.7154541,1817.60144,-335.4971313,-253.6787109,2187.529297,-206.3268433,-784.7059937,1782.328857,-311.7156677,-672.5324097,1899.510742,-226.3110352,-602.050354,1981.098267,-225.1977539,-601.9501953,1981.439941,-436.5997314,-333.1096191,2180.754395,-58.73083496,-764.1774902,1809.90332,-21.00714111,-604.961792,1905.158203,-194.027771,-256.8830566,2201.914307,1,1,1,0,0,0,1,0
3.032,181.92,9096,17,-90.78540039,-866.3972168,1737.865723,-160.0008545,-663.1994019,1817.925781,-336.0643005,-256.5863647,2190.233398,-206.5252075,-785.8989868,1785.19519,-314.7024536,-677.1833496,1899.836914,-225.4934082,-606.0366211,1978.731689,-224.3902588,-605.6489868,1979.470703,-438.1031189,-336.8748779,2182.112305,-59.96069336,-765.6351318,1811.614624,-19.02740479,-598.338562,1903.888916,-191.1763306,-259.1057129,2210.137695,1,1,1,0,0,0,1,0
3.032333333,181.94,9097,17,-90.82714844,-868.348877,1740.453735,-160.6761475,-663.2894897,1818.783936,-334.9865417,-250.8052979,2186.441895,-205.9783325,-786.34375,1786.741455,-314.5151367,-678.838562,1902.078613,-223.8260498,-605.7896729,1973.570557,-222.7439575,-605.4092407,1974.321289,-434.4367065,-332.6853027,2178.706299,-59.70819092,-765.7562256,1811.171631,-21.95385742,-602.1220703,1903.298096,-193.3065186,-250.9127197,2204.095215,1,1,1,0,0,0,1,0
3.032666667,181.96,9098,17,-90.87384033,-870.8865356,1741.721802,-161.2669678,-665.366272,1819.821655,-334.5166016,-253.1243896,2189.1521,-205.1192627,-785.9924316,1787.959961,-327.3075562,-687.5350952,1905.694214,-217.5981445,-601.6461792,1967.282959,-216.3777466,-600.9116211,1968.194092,-434.128418,-330.149231,2180.705566,-57.21765137,-764.0841675,1805.569214,-17.32574463,-601.9498291,1903.621094,-192.817627,-251.0440674,2203.476074,1,1,1,0,0,0,1,0
3.033,181.98,9099,17,-97.91210938,-866.0958252,1735.701904,-160.3552246,-669.1635742,1820.394775,-333.954895,-250.6190186,2188.108643,-206.7196045,-784.8306274,1788.835693,-326.012085,-687.9915161,1907.852539,-221.762146,-600.9664307,1972.112305,-220.2290039,-600.3256226,1972.555908,-433.5776062,-331.1534424,2181.341064,-56.21478271,-765.9326782,1806.603882,-17.55126953,-601.1690674,1902.355835,-193.7230225,-248.390625,2201.030273,1,1,1,0,0,0,1,0
3.033333333,182,9100,17,-100.0084229,-861.6439209,1733.762329,-160.3120117,-668.78479,1821.026489,-334.7521362,-249.3120728,2188.857422,-208.1349487,-783.1958008,1788.848511,-327.7692871,-684.0842285,1906.150635,-221.8269653,-601.3946533,1972.912598,-220.2554932,-600.6930542,1973.367432,-433.8758545,-329.6925659,2181.192139,-56.48590088,-764.9806519,1806.211914,-19.69110107,-603.3270264,1901.763062,-195.5282593,-242.4377441,2201.179199,1,1,1,0,0,0,1,0
3.033666667,182.02,9101,17,-99.50964355,-861.6065063,1734.152832,-161.4285278,-668.2574463,1822.254517,-334.3431702,-250.2957764,2188.336426,-208.1955566,-782.0808716,1788.86499,-330.8223877,-686.2667847,1908.439575,-222.8734131,-602.0474243,1974.11792,-221.2106934,-601.3609009,1974.633789,-433.9217529,-329.94104,2179.525146,-56.66796875,-764.6541138,1806.598633,-20.65734863,-601.9135742,1902.21106,-194.203125,-244.5389404,2200.988037,1,1,1,0,0,0,1,0
3.034,182.04,9102,17,-97.54724121,-862.4418335,1735.806641,-161.3582764,-666.7442017,1820.338013,-336.0408936,-249.755188,2188.105469,-207.9387207,-781.2421875,1789.168335,-324.7672729,-681.8134766,1907.709473,-221.1135864,-601.1838379,1971.876953,-219.6375732,-600.3914795,1972.483276,-435.8840027,-332.1793823,2179.438721,-56.57165527,-764.3485107,1806.500977,-20.72143555,-599.3291016,1901.001465,-195.9057007,-244.9182739,2202.1875,1,1,1,0,0,0,1,0
3.034333333,182.06,9103,17,-97.7399292,-860.4395752,1734.392334,-160.6624756,-668.1278076,1821.331909,-335.0988159,-249.0300903,2188.162354,-207.7147827,-781.1478271,1788.396606,-329.0482178,-684.1322021,1909.442139,-218.8898315,-601.6036377,1973.279541,-217.5198975,-600.8208618,1973.840576,-433.9980774,-330.437439,2179.784668,-55.58215332,-763.8220825,1805.865845,-19.71789551,-600.3121948,1903.449585,-194.328186,-244.7419434,2201.415039,1,1,1,0,0,0,1,0
